State Code,County Name,County FIPS code,County Population (in 2012),County Income (in 2012),Agricultural Damage (%) (4 major crops),Mortality (deaths per 100k),Energy Expenditures (%),Labor Low-risk (%),Labor High-risk (%),Coastal damage (log10(% county income)),Property Crime (%),Violent Crime (%),Total damages (% county income)
TX,Ward County,48475,10876,45828,,38.40320969,14.94467068,-0.538986504,-2.242922544,-1.724726439,-0.093353152,2.305522919,9.293800354
TX,Washington County,48477,33866,48395,-10.92095566,45.926651,14.28886795,-0.523400903,-2.31590867,-0.501073837,-0.038025748,2.370034456,9.776499748
TX,Webb County,48479,259990,27159,,26.97758865,17.6620388,-0.60700345,-2.49526453,-0.2500799,-0.293282509,1.817138672,13.00300026
TX,Wharton County,48481,41147,38396,-18.1278553,37.65604019,13.3630352,-0.480062097,-2.258353472,-0.400664508,0.023751879,2.35291338,11.05500031
TX,Wheeler County,48483,5607,48087,7.034762383,28.3152504,13.51927662,-0.412368506,-1.756713152,-1.745625854,0.327587008,2.601859093,6.052700043
TX,Wichita County,48485,131700,40009,11.82910824,30.57966423,14.40403652,-0.418222427,-1.828550577,-1.664838672,0.12927264,2.382370949,8.01609993
TX,Wilbarger County,48487,13262,37676,5.346399784,39.57912064,14.51282024,-0.407459021,-1.757227421,-1.637975931,0.112321712,2.342048645,11.02600002
TX,Willacy County,48489,22107,22215,-37.85380554,31.9309597,15.76701546,-0.674862683,-2.842863798,-0.163546219,-0.315068364,1.753015518,18.08200073
TX,Williamson County,48491,456590,37134,-46.75997543,17.6757431,15.34669209,-0.512292624,-2.28822732,-1.633801937,-0.052001748,2.410756588,6.793200016
TX,Wilson County,48493,44432,36745,-35.79581451,36.30828857,14.94463253,-0.597221732,-2.552939177,-1.628562927,-0.182452038,2.187344074,10.97299957
TX,Winkler County,48495,7344,36701,,41.58390808,14.94467068,-0.538986504,-2.242922544,-1.628274798,-0.093353152,2.305522919,12.12899971
TX,Wise County,48497,60387,40102,19.68820953,28.76819611,14.9087162,-0.448826373,-1.960297465,-1.666438937,0.091383703,2.51313591,7.821700096
TX,Wood County,48499,42525,30984,30.62386513,43.38817978,14.19665051,-0.43168366,-1.964813828,-1.5551157,0.249189183,2.715502024,13.91399956
TX,Yoakum County,48501,8018,46185,-17.65826607,19.72507477,15.28038788,-0.50716114,-2.13975215,-1.728097081,0.106400199,2.594156027,4.927999973
TX,Young County,48503,18290,47201,27.13615799,44.19253159,14.34747314,-0.445171863,-1.956271291,-1.73750782,0.050043505,2.39693284,9.477600098
TX,Zapata County,48505,14232,30242,,38.69800949,17.79602051,-0.602169514,-2.501711369,-1.5439713,-0.356006116,1.563717127,14.50500011
TX,Zavala County,48507,11996,21930,-9.613746643,43.9516449,17.02153206,-0.646212578,-2.705572605,-1.40304172,-0.313588798,2.021025181,21.0720005
UT,Beaver County,49001,6486,30332,,-2.169691801,3.965483665,-0.463005006,-1.884780526,,0.611893594,2.957159042,2.111700058
UT,Box Elder County,49003,50269,30185,25.14461517,-10.44369984,1.044928193,-0.327543229,-1.585801363,,1.269122601,3.498726845,-1.663900018
UT,Cache County,49005,115960,29376,18.08676338,-2.452023506,8.793266296,-0.353991896,-1.686252117,,1.518234849,3.457918882,0.97953999
UT,Carbon County,49007,21254,32324,-3.655705929,-11.80038166,2.538078547,-0.256422937,-1.646679282,,1.444249392,3.658226252,-1.551300049
UT,Daggett County,49009,1086,46520,,-8.38457489,1.010490537,-0.238706246,-1.45089817,,1.367440581,3.652042627,-0.257389992
UT,Davis County,49011,316020,37559,6.935107231,2.711992741,11.31217289,-0.36568132,-1.662597299,,0.968045652,3.121870756,2.253299952
UT,Duchesne County,49013,19061,38370,-3.655705929,-8.456877708,2.538078547,-0.256422937,-1.646679282,,1.444249392,3.658226252,-0.806999981
UT,Emery County,49015,10901,28776,-10.75367451,-5.594279289,2.375916719,-0.32703793,-1.722574949,,0.943415403,3.356081009,0.107890002
UT,Garfield County,49017,5088,30147,,-4.934500217,7.620689392,-0.029013608,-0.719714344,,1.363062024,3.798243523,0.277240008
UT,Grand County,49019,9341,37645,,5.980977535,11.24498749,-0.317038447,-1.72377789,,1.114847064,3.389096975,3.761699915
UT,Iron County,49021,46730,24737,31.68916321,-0.958589137,7.255477428,-0.284706801,-1.500584364,,0.822092593,3.311353445,1.262599945
UT,Juab County,49023,10328,27225,17.50078011,2.839976549,8.872457504,-0.365675777,-1.546497226,,0.673050344,2.830154181,2.576999903
UT,Kane County,49025,7217,32849,,-18.64160538,1.032063961,-0.06626749,-0.534929812,,1.687693715,3.935412407,-3.594599962
UT,Millard County,49027,12543,29459,-1.227896333,-1.874329329,3.965483665,-0.463005006,-1.884780526,,0.612528682,2.960551739,1.375200033
UT,Morgan County,49029,9802,41160,31.70921516,-5.291755199,2.001649618,-0.370900452,-1.784179211,,1.26126802,3.362896919,-0.234050006
UT,Piute County,49031,1528,23014,,-10.30581188,1.2649858,-0.337895811,-1.715998173,,0.837902725,3.365447521,-0.795530021
UT,Rich County,49033,2279,31111,28.2494278,-18.56580544,-0.983140588,-0.145218283,-1.154180288,,1.866683483,3.84615469,-4.808599949
UT,Salt Lake County,49035,1064400,40623,24.19350052,3.278680801,11.31217289,-0.36568132,-1.662597299,,0.968045652,3.121870756,2.096299887
UT,San Juan County,49037,14899,21875,31.17455864,-1.241286039,8.572737694,-0.227482975,-1.449986577,,1.129443407,3.585094452,1.059200048
UT,Sanpete County,49039,28029,24045,8.347365379,-2.227036476,7.458215237,-0.276316315,-1.639564514,,1.22128582,3.48094058,1.156399965
UT,Sevier County,49041,20735,27974,-11.41223812,-6.261822701,2.379840136,-0.359969884,-1.814390659,,0.860049784,3.348032951,0.053787
UT,Summit County,49043,37893,91982,31.11668015,-6.007667065,0.253464609,-0.272114038,-1.66014719,,1.265188217,3.505241632,-0.281960011
UT,Tooele County,49045,59820,30555,20.31074905,2.051294088,8.872457504,-0.365675777,-1.546497226,,0.702973127,2.819153309,2.078099966
UT,Uintah County,49047,34636,34843,-10.9710331,0.925143063,5.997432709,-0.487783879,-2.057100296,,1.09337461,2.953640461,2.102299929
UT,Utah County,49049,539600,30875,12.34117031,1.542535186,9.969768524,-0.409313232,-1.888211966,,1.017906785,3.165119886,2.293400049
UT,Wasatch County,49051,25374,36362,,-3.052028179,3.560175657,-0.383697242,-1.9061023,,1.1150769,3.325002193,1.307899952
UT,Washington County,49053,144640,28076,,7.792599201,12.18287563,-0.479018211,-1.79263854,,0.429241538,2.924834728,5.5552001
UT,Wayne County,49055,2732,26696,,6.668925285,11.77517796,-0.343879282,-1.717536688,,0.856386483,3.217996359,5.216199875
UT,Weber County,49057,236540,33335,9.301132202,-12.06564426,1.008536458,-0.2713193,-1.557843328,,1.774580002,3.649082422,-1.967499971
VT,Addison County,50001,36837,41221,,-15.64557743,0.403929412,-0.114692651,-0.817559779,-2.850059032,2.061420441,4.007045746,-2.083499908
VT,Bennington County,50003,36669,43885,,-20.70122528,1.041214228,-0.114688426,-0.818809092,-2.850059032,1.995639563,4.036205292,-2.538899899
VT,Caledonia County,50005,31095,35926,,-14.66117191,1.384173632,-0.150400668,-1.000072598,-2.850059032,2.142771244,4.01681757,-1.620900035
VT,Chittenden County,50007,158640,50293,,-9.850566864,1.634711266,-0.14703697,-0.968814909,-2.850059032,2.086046934,4.022255421,-0.37371999
VT,Essex County,50009,6216,31717,,-23.85726547,-0.049308468,-0.128280625,-0.664996147,-2.850059032,2.46301198,4.134850025,-5.401000023
VT,Franklin County,50011,48253,38855,,-26.32621765,-0.968637228,-0.168984935,-0.496242613,-2.850059032,3.242750883,4.268224716,-5.295400143
VT,Grand Isle County,50013,6980,48655,,-12.67826843,1.400480747,-0.12611638,-0.837976992,-2.850059032,2.085830927,4.083314896,-1.009600043
VT,Lamoille County,50015,24905,43595,,-25.72479248,-0.968637228,-0.168984935,-0.496242613,-2.850059032,3.242750883,4.268224716,-4.799399853
VT,Orange County,50017,28933,38188,,-17.00278091,0.62848568,-0.135823041,-0.795444191,-2.850059032,2.215708971,4.059279919,-2.53309989
VT,Orleans County,50019,27159,37927,,-21.35063553,0.753394246,-0.131983072,-0.709650397,-2.850059032,2.414624691,4.051288128,-3.483599901
VT,Rutland County,50021,60875,43193,,-18.98346329,1.041214228,-0.114688426,-0.818809092,-2.850059032,2.032401562,4.053461552,-2.390500069
VT,Washington County,50023,59351,46460,,-17.58790207,0.62848568,-0.135823041,-0.795444191,-2.850059032,2.215708971,4.059279919,-2.124000072
VT,Windham County,50025,43997,42123,,-14.75948143,1.022158742,-0.127836034,-1.071745634,-2.850059032,1.778831124,3.808235645,-1.380599976
VT,Windsor County,50027,56227,46847,,-18.70987129,0.639048338,-0.118200779,-1.022477627,-2.850059032,1.973738194,3.910516739,-2.0631001
VA,Accomack County,51001,33313,35342,2.89977622,7.960309505,7.849401474,-0.074850477,-0.766523421,-0.491121262,0.749152839,2.984649897,3.089400053
VA,Albemarle County,51003,73276,56979,-34.80538559,8.976891518,10.46696758,-0.22545895,-1.540312886,-2.054828882,0.648142517,3.225023746,2.512900114
VA,Alleghany County,51005,11002,35820,-34.93484116,5.682188988,9.436278343,-0.187920496,-1.557152748,-1.872650862,0.675157428,3.243104219,4.569600105
VA,Amelia County,51007,12745,37967,-29.23649597,10.21267509,9.308411598,-0.19446075,-1.467562437,-0.523378074,0.620295942,3.144932747,4.42110014
VA,Amherst County,51009,32445,31695,,8.633343697,9.714829445,-0.218331724,-1.525455356,-2.130394459,0.592445731,3.187245846,7.99450016
VA,Appomattox County,51011,15144,32319,-21.74187279,9.152304649,9.714829445,-0.218331724,-1.525455356,-0.451652437,0.588240862,3.187201262,4.726799965
VA,Arlington County,51013,221950,81684,,6.731546402,9.719918251,-0.226248965,-1.598818779,-0.855271637,0.70768106,3.162499428,1.615499973
VA,Augusta County,51015,39635,35502,-32.25173569,0.826308548,8.699616432,-0.085307062,-1.14901197,-1.57314384,0.92307055,3.523989916,1.845499992
VA,Bath County,51017,4655,45370,-33.17202759,-3.354924917,8.069649696,-0.043663289,-1.0143888,-1.036886692,0.968685269,3.552735567,1.677700043
VA,Bedford County,51019,37716,39625,-42.0780983,4.97295332,9.743839264,-0.173561513,-1.411574721,-1.74152565,0.700010121,3.249825954,2.48300004
VA,Bland County,51021,6710,30251,,4.372341633,9.764967918,-0.037507594,-0.769215643,-1.158243179,0.889911771,3.572729349,5.004199982
VA,Botetourt County,51023,33157,42838,-42.76193237,9.464445114,9.907082558,-0.196994886,-1.469066858,-1.94021678,0.652724802,3.228387594,3.510499954
VA,Brunswick County,51025,17063,28360,-18.46499062,10.82989788,9.308411598,-0.19446075,-1.467562437,-1.913902283,0.620181978,3.15095973,6.275000095
VA,Buchanan County,51027,23837,37097,,-1.873484492,8.315637589,-0.057918955,-0.49971959,-1.212591171,0.89149797,3.625047445,1.203199983
VA,Buckingham County,51029,17043,26412,-45.804142,10.57042217,9.231678009,-0.256605059,-1.547608018,-0.365545601,0.579061568,3.126618624,6.265799999
VA,Campbell County,51031,66257,33827,-28.00063705,5.455040932,9.743839264,-0.173561513,-1.411574721,-2.100075245,0.689727724,3.253160954,5.206600189
VA,Caroline County,51033,28939,36847,-24.670084,8.846171379,9.338402748,-0.194016993,-1.454702616,-0.509371698,0.657182992,3.154591322,3.753599882
VA,Carroll County,51035,18397,29858,-52.69791412,4.774517059,9.603112221,-0.158628806,-1.416656733,-1.496769667,0.618527472,3.159478664,3.744800091
VA,Charles City County,51036,7148,37903,-30.41275215,25.16690826,10.96046448,-0.332387447,-1.767966151,-0.521700561,0.383453727,2.874307871,11.12300014
VA,Charlotte County,51037,12411,29273,-29.14878845,17.43609428,9.816589355,-0.310171962,-1.601685286,-0.754094064,0.474347353,3.00848341,7.887000084
VA,Chesterfield County,51041,323850,46137,-21.13568687,10.1620369,10.10696983,-0.296497107,-1.665834069,-0.60736686,0.502132833,2.947776794,2.812000036
VA,Clarke County,51043,14316,52010,-17.87284851,0.763413429,8.890797615,-0.105006166,-0.983566344,-1.586351275,1.139013529,3.690278292,1.238000035
VA,Craig County,51045,5198,32475,,10.60387707,9.907082558,-0.196994886,-1.469066858,-0.991856992,0.659440935,3.23170042,11.38399982
VA,Culpeper County,51047,47767,38872,-34.25190353,7.245741844,9.531039238,-0.168202415,-1.392335415,-1.940385222,0.780594468,3.305223703,3.187799931
VA,Cumberland County,51049,9851,30419,-59.75184631,9.827488899,9.231678009,-0.256605059,-1.547608018,-0.427407235,0.579061568,3.126618624,6.374899864
VA,Dickenson County,51051,15668,28512,,-1.985428095,8.315637589,-0.057918955,-0.49971959,-1.041515231,0.902207017,3.638810158,2.630899906
VA,Dinwiddie County,51053,25871,36008,-7.950743675,8.573424339,9.308411598,-0.19446075,-1.467562437,-0.86540848,0.625663757,3.147043943,4.113200188
VA,Essex County,51057,11167,36045,-34.09435654,21.14493752,9.843213081,-0.261023313,-1.627918482,0.27603206,0.514547586,2.943213463,8.270400047
VA,Fairfax County,51059,380380,72453,,3.497237682,9.222450256,-0.234573349,-1.565592051,-1.968982339,0.754915595,3.198446035,1.39380002
VA,Fauquier County,51061,66603,61277,-14.94624996,0.563878834,8.890797615,-0.105006166,-0.983566344,-0.986509204,1.130149484,3.685402632,0.863309979
VA,Floyd County,51063,15426,32509,,-5.22154808,7.278286457,-0.029914035,-0.874839604,-2.29324007,0.935471833,3.528658628,0.683600008
VA,Fluvanna County,51065,25943,35183,-48.00342941,8.967694283,10.46696758,-0.22545895,-1.540312886,-0.572963238,0.659249425,3.222763062,4.831399918
VA,Franklin County,51067,56392,33314,-47.0475769,10.34291363,9.907082558,-0.196994886,-1.469066858,-1.811446309,0.655375302,3.217792511,5.486700058
VA,Frederick County,51069,53670,41786,-31.21801949,2.163745165,8.888978004,-0.137787357,-1.325849891,-0.766431212,0.967674375,3.482013226,3.029000044
VA,Giles County,51071,16968,33276,,-4.763223648,7.652204514,-0.055576395,-0.905249536,-1.596425772,0.867438734,3.550703287,0.522199988
VA,Gloucester County,51073,36894,42553,-25.32816315,12.62045002,9.353009224,-0.138262361,-1.2803967,-0.135188088,0.617346823,3.031461477,4.106200218
VA,Goochland County,51075,21350,87662,-28.57623291,9.395827293,9.596528053,-0.156928971,-1.386066318,0.284093231,0.687957764,3.199662447,1.67900002
VA,Grayson County,51077,15179,27824,,-14.53822613,3.9591856,-0.04999131,-0.352366626,-1.44957149,0.971233666,3.535243273,-2.929500103
VA,Greene County,51079,18807,35280,-60.30269623,9.059664726,10.46696758,-0.22545895,-1.540312886,-1.265545607,0.648142517,3.225023746,4.677700043
VA,Greensville County,51081,8764,28773,3.691545486,13.04271984,9.785960197,-0.280934781,-1.614037633,-1.17637825,0.479234338,3.012191772,6.789199829
VA,Halifax County,51083,35774,31162,-18.63563919,11.50355339,9.186467171,-0.25056693,-1.530438542,-1.61422348,0.525011122,3.122702837,5.53030014
VA,Hanover County,51085,100430,49437,-23.27489853,8.597740173,9.596528053,-0.156928971,-1.386066318,-1.089534163,0.680932999,3.195004225,3.568200111
VA,Henrico County,51087,315430,48545,-30.609869,14.49680614,10.10696983,-0.296497107,-1.665834069,-2.278712511,0.508637369,2.945784092,3.91230011
VA,Henry County,51089,33286,32180,,14.96882248,10.12574959,-0.224433124,-1.46721065,-1.709701419,0.586780012,3.161407471,6.879199982
VA,Highland County,51091,2249,40326,,-27.23240089,1.933849454,-0.080114953,-0.183171526,-0.362078398,1.903855205,4.045495033,-7.234899998
VA,Isle of Wight County,51093,35380,48285,-5.036826134,14.4149704,9.411467552,-0.29946053,-1.59571588,-0.783863783,0.393331617,2.817535639,3.819400072
VA,James City County,51095,42075,55639,-22.21914291,10.92807293,9.353009224,-0.138262361,-1.2803967,-1.109332085,0.617346823,3.031461477,2.853100061
VA,King and Queen County,51097,7068,34885,-41.78940582,20.72893715,10.08518028,-0.38526985,-1.897088408,-0.284725338,0.311906368,2.749913692,7.957499981
VA,King George County,51099,24608,46277,-27.17568588,6.461170673,9.338402748,-0.194016993,-1.454702616,-0.474378169,0.662024081,3.172045469,2.563899994
VA,King William County,51101,15977,38866,-39.23542786,15.24495602,10.08518028,-0.38526985,-1.897088408,-0.784464896,0.311906368,2.749913692,5.593699932
VA,Lancaster County,51103,11230,47659,-34.661026,30.36159134,9.873821259,-0.31480822,-1.684122682,-0.638619542,0.433714032,2.813852787,7.518499851
VA,Lee County,51105,25539,27328,-51.27577209,7.849071026,9.788476944,-0.134499744,-1.366777182,-1.917798758,0.641007125,3.252109528,5.226200104
VA,Loudoun County,51107,338170,67628,-21.59111595,0.184022397,8.299667358,-0.149552703,-1.329514027,-2.850059032,0.887934268,3.405994892,0.74022001
VA,Louisa County,51109,33517,44355,-26.94811821,8.003440857,9.531039238,-0.168202415,-1.392335415,-0.833751261,0.765558422,3.297679663,3.288899899
VA,Lunenburg County,51111,12599,27962,-17.78052902,15.96506596,9.816589355,-0.310171962,-1.601685286,-1.133604527,0.474347353,3.00848341,7.950200081
VA,Madison County,51113,13207,38365,-35.37150192,8.540092468,9.531039238,-0.168202415,-1.392335415,-1.019894004,0.780594468,3.305223703,4.114299774
VA,Mathews County,51115,8921,48547,-23.64187241,19.35452843,9.353009224,-0.138262361,-1.2803967,-0.490447909,0.617346823,3.031461477,5.787099838
VA,Mecklenburg County,51117,31758,31876,-35.78661728,25.79708862,9.922026634,-0.364433169,-1.758898616,-1.446608424,0.366985619,2.874301672,9.649299622
VA,Middlesex County,51119,10827,40803,-35.53824234,23.50589561,9.873821259,-0.31480822,-1.684122682,-0.495981097,0.433714032,2.813852787,7.782599926
VA,Montgomery County,51121,56209,30526,-26.96770096,-3.005039215,7.278286457,-0.029914035,-0.874839604,-2.10093689,0.92864275,3.517739534,0.485590011
VA,Nelson County,51125,14807,40010,,9.656382561,9.714829445,-0.218331724,-1.525455356,-1.071931958,0.592445731,3.187245846,4.455800056
VA,New Kent County,51127,19132,45599,-32.28907776,12.17010975,9.873821259,-0.31480822,-1.684122682,-0.685443163,0.433714032,2.813852787,4.052700043
VA,Northampton County,51131,12237,35205,,19.36686134,8.595758438,-0.128335878,-1.095561266,-0.043214705,0.606876373,2.913235903,7.531300068
VA,Northumberland County,51133,12354,40663,-31.98492432,24.07937241,9.843213081,-0.261023313,-1.627918482,-0.194501981,0.514547586,2.943213463,8.242799759
VA,Nottoway County,51135,15776,32608,-39.57524872,12.21397018,9.308411598,-0.19446075,-1.467562437,-0.288075179,0.620295942,3.144932747,6.243199825
VA,Orange County,51137,34187,38551,-35.75985718,8.977024078,9.531039238,-0.168202415,-1.392335415,-1.10705936,0.780594468,3.305223703,4.960000038
VA,Page County,51139,23872,32260,-36.60388184,-1.577978373,8.098814964,-0.115194552,-1.329135895,-1.252075911,0.920804739,3.503571987,1.538300037
VA,Patrick County,51141,18403,27833,-53.24676895,5.027095795,9.603112221,-0.158628806,-1.416656733,-1.187004328,0.613000333,3.148845196,4.336299896
VA,Pittsylvania County,51143,52842,31149,-15.14531612,3.319402695,8.894075394,-0.162887469,-1.370713949,-1.171100378,0.650582373,3.268485069,2.911099911
VA,Powhatan County,51145,28116,43558,-29.14442825,7.270435333,9.596528053,-0.156928971,-1.386066318,0.096669972,0.687957764,3.199662447,3.161900043
VA,Prince Edward County,51147,23211,25158,-40.27394485,10.54119015,9.231678009,-0.256605059,-1.547608018,-0.874275386,0.578269958,3.12173295,6.652100086
VA,Prince George County,51149,29679,35002,-40.84384155,12.97288227,10.96046448,-0.332387447,-1.767966151,-0.715512156,0.383453727,2.874307871,5.597899914
VA,Prince William County,51153,158080,47586,-34.03122711,3.086878061,9.222450256,-0.234573349,-1.565592051,-0.651046872,0.754915595,3.198446035,1.958999991
VA,Pulaski County,51155,34747,33335,-28.07539558,-2.509481907,7.842755318,-0.046232756,-1.020265341,-1.143694401,0.798536241,3.397996187,2.153599977
VA,Rappahannock County,51157,7430,54114,-45.06328583,-1.37909174,8.098814964,-0.115194552,-1.329135895,-0.684175134,0.931020319,3.510277271,2.921900034
VA,Richmond County,51159,9052,29135,-34.55314255,22.22450256,9.843213081,-0.261023313,-1.627918482,0.993813813,0.514547586,2.943213463,19.76000023
VA,Roanoke County,51161,59042,45131,,11.09312153,9.907082558,-0.196994886,-1.469066858,-2.328726053,0.652724802,3.228387594,5.153999805
VA,Rockbridge County,51163,12053,32238,-56.15701294,4.820774555,9.553868294,-0.20576182,-1.569140673,-1.492553234,0.615969241,3.245265245,6.607200146
VA,Rockingham County,51165,64300,32069,-33.71422958,-1.132872701,8.388758659,-0.131239861,-1.277007818,-1.661083817,0.948857784,3.47833252,2.069900036
VA,Russell County,51167,28426,30709,,-1.888307571,8.315637589,-0.057918955,-0.49971959,-1.28776896,0.89149797,3.625047445,2.156300068
VA,Scott County,51169,22801,28676,,14.56233025,10.34513378,-0.237504855,-1.658075094,-1.162259936,0.551498115,3.076817274,9.822600365
VA,Shenandoah County,51171,42641,36361,-29.91278839,-1.568545103,8.098814964,-0.115194552,-1.329135895,-1.314245343,0.922775447,3.497744083,3.16869998
VA,Smyth County,51173,31863,29619,,-15.99301243,3.742838621,-0.084343456,-0.277989984,-1.09863925,1.140613437,3.736800194,-3.462199926
VA,Southampton County,51175,13456,33198,6.542346954,13.64181137,9.138934135,-0.270779699,-1.540824771,-1.329881549,0.490442514,2.931433678,7.782800198
VA,Spotsylvania County,51177,76625,43949,-32.28604126,5.599246025,9.338402748,-0.194016993,-1.454702616,-0.334194899,0.644635916,3.144136667,2.47329998
VA,Stafford County,51179,134370,47532,-34.58311844,4.325371265,9.338402748,-0.194016993,-1.454702616,-0.491421163,0.658919156,3.149826288,2.091200113
VA,Surry County,51181,6840,37376,-11.39476395,12.85097408,9.138934135,-0.270779699,-1.540824771,1.041057467,0.50198257,2.932745695,6.742400169
VA,Sussex County,51183,11941,27057,-9.087186813,14.80154514,9.138934135,-0.270779699,-1.540824771,-1.189174056,0.488455355,2.928342342,8.598099709
VA,Tazewell County,51185,44248,33588,,-16.1835289,3.742838621,-0.084343456,-0.277989984,-1.38746047,1.134701967,3.742294073,-2.678499937
VA,Warren County,51187,37963,39577,-45.2244606,-1.332289577,8.098814964,-0.115194552,-1.329135895,-1.392186165,0.933602571,3.502483845,1.493100047
VA,Washington County,51191,36399,39118,-50.40986633,6.795909405,10.0334692,-0.113287106,-1.351693511,-2.155739069,0.675443351,3.240523338,3.755800009
VA,Westmoreland County,51193,17497,36790,-31.10005951,21.7527504,9.843213081,-0.261023313,-1.627918482,0.23269932,0.514547586,2.943213463,8.412400246
VA,Wise County,51195,22439,30622,,-1.871894479,8.315637589,-0.057918955,-0.49971959,-1.839309931,0.902207017,3.638810158,1.607300043
VA,Wythe County,51197,29351,31748,5.48731184,-14.63556671,3.742838621,-0.084343456,-0.277989984,-1.391847491,1.128067255,3.739071608,-3.358299971
VA,York County,51199,38940,52015,,7.899916649,9.353009224,-0.138262361,-1.2803967,0.075492509,0.617346823,3.031461477,2.602900028
VA,Alexandria city,51510,146930,76165,,10.00304127,9.892032623,-0.227465153,-1.492637277,-1.061199665,0.708484054,3.147351027,2.094399929
VA,Bedford city,51515,37716,39625,,10.89168262,9.743839264,-0.173561513,-1.411574721,-1.597003102,0.700010121,3.249825954,3.521800041
VA,Bristol city,51520,36399,39118,,8.780911446,10.0334692,-0.113287106,-1.351693511,-1.348645449,0.675443351,3.240523338,8.344799995
VA,Buena Vista city,51530,12053,32238,,5.988042355,9.553868294,-0.20576182,-1.569140673,-0.784642577,0.615969241,3.245265245,16.05599976
VA,Charlottesville city,51540,73276,56979,,9.264986992,10.46696758,-0.22545895,-1.540312886,-1.842525244,0.648142517,3.225023746,4.302999973
VA,Chesapeake city,51550,228190,44506,-16.80517006,11.29216385,9.243754387,-0.137379527,-1.100024819,-0.300851464,0.593224466,2.911040545,3.244199991
VA,Colonial Heights city,51570,25871,36008,,30.99101639,10.96046448,-0.332387447,-1.767966151,-0.499390185,0.383453727,2.874307871,10.85599995
VA,Covington city,51580,11002,35820,,5.733409405,9.436278343,-0.187920496,-1.557152748,-0.817445993,0.675157428,3.243104219,4.177199841
VA,Danville city,51590,52842,31149,,5.183709621,8.894075394,-0.162887469,-1.370713949,-1.390348554,0.671399474,3.270708084,4.082099915
VA,Emporia city,51595,8764,28773,,24.92359543,9.785960197,-0.280934781,-1.614037633,-0.575612724,0.479234338,3.012191772,12.61299992
VA,Fairfax city,51600,380380,72453,,8.04052639,9.222450256,-0.234573349,-1.565592051,-1.97045207,0.754915595,3.198446035,2.02060008
VA,Falls Church city,51610,380380,72453,,9.385500908,9.719918251,-0.226248965,-1.598818779,-1.97045207,0.70768106,3.162499428,2.08039999
VA,Franklin city,51620,13456,33198,,24.88399696,9.411467552,-0.29946053,-1.59571588,-1.513307333,0.403229654,2.81571722,10.59000015
VA,Fredericksburg city,51630,76625,43949,,9.182971001,9.338402748,-0.194016993,-1.454702616,0.110170223,0.657182992,3.154591322,3.736000061
VA,Galax city,51640,18397,29858,,6.286347389,9.603112221,-0.158628806,-1.416656733,-1.603087068,0.618527472,3.159478664,5.809700012
VA,Hampton city,51650,136840,38238,,13.10677052,9.243754387,-0.137379527,-1.100024819,-0.081218518,0.593224466,2.911040545,4.566100121
VA,Harrisonburg city,51660,64300,32069,,-0.807928801,8.388758659,-0.131239861,-1.277007818,-2.177575827,0.948857784,3.47833252,1.881000042
VA,Hopewell city,51670,29679,35002,,30.39393425,10.96046448,-0.332387447,-1.767966151,0.620947599,0.383453727,2.874307871,9.852700233
VA,Lexington city,51678,12053,32238,,4.770362854,9.553868294,-0.20576182,-1.569140673,-0.72614038,0.620417893,3.243020773,4.54820013
VA,Lynchburg city,51680,66257,33827,,6.887836933,9.743839264,-0.173561513,-1.411574721,-1.487172365,0.692913413,3.265890598,4.97510004
VA,Manassas city,51683,158080,47586,,4.287773132,9.222450256,-0.234573349,-1.565592051,-1.19511497,0.754915595,3.198446035,2.548700094
VA,Manassas Park city,51685,158080,47586,,2.653178453,9.222450256,-0.234573349,-1.565592051,-1.19511497,0.754915595,3.198446035,2.218100071
VA,Martinsville city,51690,33286,32180,,21.43250847,10.12574959,-0.224433124,-1.46721065,-1.845156193,0.586780012,3.161407471,9.311699867
VA,Newport News city,51700,180490,37625,,10.7721138,9.353009224,-0.138262361,-1.2803967,-1.301729918,0.617346823,3.031461477,4.216199875
VA,Norfolk city,51710,246150,37244,,13.79211617,9.243754387,-0.137379527,-1.100024819,-1.432056427,0.593224466,2.911040545,4.833399773
VA,Norton city,51720,22439,30622,,-1.853396535,8.315637589,-0.057918955,-0.49971959,-1.652345657,0.902207017,3.638810158,1.39989996
VA,Petersburg city,51730,25871,36008,,35.24979782,10.96046448,-0.332387447,-1.767966151,0.286060303,0.369140506,2.879397869,10.97599983
VA,Poquoson city,51735,38940,52015,,12.73552036,9.243754387,-0.137379527,-1.100024819,-0.051252041,0.593224466,2.911040545,3.628900051
VA,Portsmouth city,51740,96546,37594,,17.91142273,9.243754387,-0.137379527,-1.100024819,-0.304580301,0.593224466,2.911040545,5.974100113
VA,Radford city,51750,56209,30526,,-3.356555462,7.278286457,-0.029914035,-0.874839604,-1.618525743,0.92864275,3.517739534,0.859480023
VA,Richmond city,51760,211530,47975,,18.98292732,10.10696983,-0.296497107,-1.665834069,-1.064875484,0.508637369,2.945784092,5.377999783
VA,Roanoke city,51770,97879,39100,,14.43754768,9.907082558,-0.196994886,-1.469066858,-1.966916203,0.652724802,3.228387594,5.658100128
VA,Salem city,51775,59042,45131,,13.4412632,9.907082558,-0.196994886,-1.469066858,-2.019095898,0.652724802,3.228387594,5.036099911
VA,Staunton city,51790,39635,35502,,1.267332792,8.699616432,-0.085307062,-1.14901197,-1.741791487,0.92307055,3.523989916,2.739799976
